0,VERSION,*,*,S.U.P.E.R. AIML Bot version 0.0.4,update.aiml
0,BUILD,*,*,Fri Feb 01 14:03:32 EST 2013,update.aiml
0,DELEVLOPMENT ENVIRONMENT,*,*,Program AB 0.0.3.9 beta -- AI Foundation Reference AIML 2.0 implementation,update.aiml
